Claim_Number,Policy_Number,Customer_ID,Vehicle_Age,IDV,Claim_Amount,Loss_Date,Intimation_Date,Claim_Cause,Garage_ID,Location
CLM1324,POL207,CUST308,4,583749.6,433943.76617130684,2023-12-29 17:34:11,2024-01-07 17:34:11,Theft,GAR032,Bangalore
CLM1325,POL041,CUST138,14,163709.09999999998,123514.69415666841,2023-08-09 00:27:17,2023-08-13 00:27:17,Minor Accident,GAR010,Coimbatore
CLM1326,POL389,CUST457,12,262241.99999999994,261199.70257699778,2023-03-25 13:52:08,2023-04-01 13:52:08,Flood Damage,GAR033,Bangalore
CLM1327,POL264,CUST508,8,455766.0,186457.7974592305,2023-06-21 19:37:14,2023-06-30 19:37:14,Minor Accident,GAR012,Madurai
CLM1328,POL368,CUST448,0,555104.0,198230.31426483902,2024-08-02 14:34:24,2024-08-07 14:34:24,Theft,GAR018,Chennai
CLM1329,POL083,CUST134,9,545070.3500000001,406965.9046821743,2023-05-10 19:46:42,2023-05-14 19:46:42,Minor Accident,GAR018,Chennai
CLM1330,POL224,CUST194,1,724219.2,564755.9678266324,2024-05-04 17:28:18,2024-05-04 17:28:18,Minor Accident,GAR020,Chennai
CLM1331,POL060,CUST171,12,174871.59999999995,114099.78219752439,2023-01-09 07:22:25,2023-01-10 07:22:25,Theft,GAR032,Bangalore
CLM1332,POL014,CUST456,14,278046.29999999993,83767.01148199615,2024-06-03 14:37:50,2024-06-12 14:37:50,Minor Accident,GAR012,Madurai
CLM1333,POL110,CUST147,7,290586.39999999997,208829.9427793848,2023-03-23 14:24:23,2023-03-24 14:24:23,Flood Damage,GAR036,Bangalore
CLM1334,POL011,CUST351,9,395330.10000000003,301496.79346237786,2024-12-10 16:31:20,2024-12-17 16:31:20,Fire,GAR002,Madurai
CLM1335,POL256,CUST086,11,363860.99999999994,112774.14410938033,2023-07-29 18:14:09,2023-08-06 18:14:09,Major Accident,GAR001,Coimbatore
CLM1336,POL288,CUST227,8,315516.6,298872.0530913349,2024-04-15 18:11:06,2024-04-23 18:11:06,Major Accident,GAR017,Coimbatore
CLM1337,POL125,CUST662,8,505140.6,277757.2724632317,2023-04-17 15:32:45,2023-04-19 15:32:45,Fire,GAR005,Coimbatore
CLM1338,POL142,CUST085,0,486133.0,253116.88473470195,2024-04-14 01:02:26,2024-04-18 01:02:26,Self Accident,GAR047,Madurai
CLM1339,POL399,CUST051,6,688643.8999999999,572078.4709577559,2024-05-28 07:55:44,2024-05-30 07:55:44,Major Accident,GAR030,Madurai
CLM1340,POL309,CUST645,14,136702.19999999998,65644.98368955578,2024-10-16 22:32:34,2024-10-21 22:32:34,Fire,GAR023,Bangalore
CLM1341,POL377,CUST501,6,466251.8,265391.63443238806,2024-10-03 10:54:47,2024-10-10 10:54:47,Minor Accident,GAR013,Chennai
CLM1342,POL239,CUST540,4,795604.8,726298.899414827,2024-05-22 17:24:48,2024-05-26 17:24:48,Minor Accident,GAR010,Coimbatore
CLM1343,POL263,CUST720,10,278612.0,174050.6882804248,2023-01-14 09:10:40,2023-01-23 09:10:40,Minor Accident,GAR043,Bangalore
CLM1344,POL123,CUST081,13,119603.74999999999,58133.91144514839,2024-10-24 06:48:59,2024-11-02 06:48:59,Flood Damage,GAR030,Madurai
CLM1345,POL017,CUST610,0,725317.0,404549.939158013,2024-08-19 01:50:31,2024-08-24 01:50:31,Self Accident,GAR013,Chennai
CLM1346,POL121,CUST283,4,516574.4,260854.83734298008,2024-05-30 17:14:03,2024-05-31 17:14:03,Minor Accident,GAR011,Bangalore
CLM1347,POL388,CUST005,4,790575.2000000001,702453.4068611811,2024-11-26 21:34:43,2024-12-01 21:34:43,Major Accident,GAR041,Madurai
CLM1348,POL281,CUST082,10,422270.5,147348.28927223108,2023-11-07 00:02:16,2023-11-11 00:02:16,Minor Accident,GAR036,Bangalore
CLM1349,POL096,CUST463,3,310564.5,115403.17801629397,2023-07-10 20:31:04,2023-07-10 20:31:04,Minor Accident,GAR049,Chennai
CLM1350,POL069,CUST335,0,627395.0,601016.4032641393,2024-07-12 07:53:30,2024-07-14 07:53:30,Minor Accident,GAR017,Coimbatore
CLM1351,POL308,CUST292,9,444966.50000000006,431833.7867235054,2023-05-06 12:21:39,2023-05-06 12:21:39,Theft,GAR028,Chennai
CLM1352,POL019,CUST687,3,562595.45,326481.83354649786,2024-01-31 20:25:04,2024-02-04 20:25:04,Theft,GAR022,Chennai
CLM1353,POL158,CUST217,1,693786.9,418013.96255656146,2023-06-13 12:46:58,2023-06-17 12:46:58,Major Accident,GAR017,Coimbatore
CLM1354,POL295,CUST484,5,567627.0,418136.01312453405,2023-10-12 01:51:20,2023-10-21 01:51:20,Fire,GAR020,Chennai
CLM1355,POL312,CUST173,2,354492.9,294445.6665626926,2023-12-28 14:10:07,2023-12-30 14:10:07,Minor Accident,GAR029,Madurai
CLM1356,POL145,CUST021,4,631259.2000000001,600949.3880249304,2023-09-03 11:34:59,2023-09-04 11:34:59,Fire,GAR019,Madurai
CLM1357,POL064,CUST526,11,260209.34999999998,148576.41137619203,2024-07-18 21:33:12,2024-07-20 21:33:12,Minor Accident,GAR019,Madurai
CLM1358,POL295,CUST305,7,375777.35,193287.82950695066,2024-09-13 10:37:46,2024-09-16 10:37:46,Minor Accident,GAR022,Chennai
CLM1359,POL181,CUST612,9,403915.60000000003,180281.52640910432,2024-11-05 02:02:55,2024-11-10 02:02:55,Minor Accident,GAR019,Madurai
CLM1360,POL317,CUST458,8,404538.6,275006.947177669,2024-09-17 20:29:12,2024-09-18 20:29:12,Flood Damage,GAR044,Chennai
CLM1361,POL384,CUST390,12,278241.19999999995,164337.33373011835,2023-09-05 06:49:38,2023-09-10 06:49:38,Fire,GAR050,Madurai
CLM1362,POL279,CUST199,6,308962.5,99640.8126578076,2024-02-02 23:06:30,2024-02-11 23:06:30,Major Accident,GAR031,Coimbatore
CLM1363,POL066,CUST356,11,242999.99999999997,143289.53949655997,2023-09-27 14:48:59,2023-10-06 14:48:59,Flood Damage,GAR020,Chennai
CLM1364,POL219,CUST024,14,175913.99999999997,73388.31154475127,2023-07-31 14:12:09,2023-08-09 14:12:09,Theft,GAR028,Chennai
CLM1365,POL156,CUST554,11,161711.55,80300.62955149286,2023-05-26 06:56:55,2023-05-31 06:56:55,Minor Accident,GAR039,Coimbatore
CLM1366,POL075,CUST730,8,544777.7999999999,527369.1605798075,2023-09-23 01:05:38,2023-09-25 01:05:38,Theft,GAR036,Bangalore
CLM1367,POL001,CUST511,5,473790.0,237060.3622883914,2024-05-19 00:30:52,2024-05-26 00:30:52,Minor Accident,GAR013,Chennai
CLM1368,POL194,CUST799,4,553060.0,364797.2237580694,2024-11-25 22:43:54,2024-12-04 22:43:54,Self Accident,GAR035,Coimbatore
CLM1369,POL220,CUST673,9,392129.10000000003,387228.65093415935,2023-08-15 11:57:50,2023-08-16 11:57:50,Theft,GAR019,Madurai
CLM1370,POL316,CUST017,14,216398.09999999995,95268.28753193346,2023-04-09 19:39:59,2023-04-11 19:39:59,Self Accident,GAR013,Chennai
CLM1371,POL373,CUST013,0,965495.0,312828.0440631449,2023-03-18 16:28:56,2023-03-22 16:28:56,Major Accident,GAR034,Chennai
CLM1372,POL334,CUST321,11,291568.05,242008.90635229074,2023-12-24 01:40:40,2023-12-24 01:40:40,Minor Accident,GAR011,Bangalore
CLM1373,POL114,CUST233,5,539256.75,420415.6607918563,2023-09-01 11:37:15,2023-09-07 11:37:15,Theft,GAR037,Bangalore
CLM1374,POL344,CUST301,13,320286.05,287513.0650939603,2023-09-01 22:25:15,2023-09-01 22:25:15,Theft,GAR017,Coimbatore
CLM1375,POL187,CUST533,12,171061.19999999995,53744.86777518497,2024-03-01 11:59:33,2024-03-06 11:59:33,Minor Accident,GAR010,Coimbatore
CLM1376,POL298,CUST369,11,267716.25,95692.45052498434,2024-09-29 13:01:07,2024-09-29 13:01:07,Minor Accident,GAR006,Bangalore
CLM1377,POL189,CUST311,1,869177.7999999999,740883.556724325,2024-10-25 09:19:55,2024-10-31 09:19:55,Flood Damage,GAR004,Madurai
CLM1378,POL293,CUST181,0,687404.0,244344.82984063454,2024-04-09 00:44:28,2024-04-10 00:44:28,Major Accident,GAR040,Coimbatore
CLM1379,POL051,CUST042,2,577942.2000000001,435657.9087540896,2023-03-13 12:17:05,2023-03-17 12:17:05,Theft,GAR036,Bangalore
CLM1380,POL217,CUST004,8,553267.7999999999,366218.3287234422,2023-08-09 19:29:51,2023-08-15 19:29:51,Minor Accident,GAR014,Bangalore
CLM1381,POL156,CUST248,3,635175.25,197204.8421622842,2024-09-04 05:09:26,2024-09-12 05:09:26,Minor Accident,GAR039,Coimbatore
CLM1382,POL154,CUST165,4,359288.80000000005,121074.9696628736,2024-03-20 10:39:25,2024-03-22 10:39:25,Major Accident,GAR032,Bangalore
CLM1383,POL090,CUST242,8,241230.0,104417.6907064902,2023-01-03 14:14:36,2023-01-07 14:14:36,Major Accident,GAR046,Madurai
CLM1384,POL104,CUST269,10,310871.5,241042.1345326807,2024-09-25 08:00:34,2024-10-02 08:00:34,Minor Accident,GAR046,Madurai
CLM1385,POL203,CUST333,5,490578.75,407605.3636901213,2023-10-12 22:42:07,2023-10-13 22:42:07,Fire,GAR022,Chennai
CLM1386,POL291,CUST187,1,732101.35,543499.9124651346,2024-05-10 07:15:14,2024-05-10 07:15:14,Theft,GAR002,Madurai
CLM1387,POL333,CUST569,8,469768.8,387130.9247621921,2023-11-08 02:24:21,2023-11-13 02:24:21,Major Accident,GAR020,Chennai
CLM1388,POL298,CUST462,4,466230.4,449998.4887372098,2024-09-17 04:17:01,2024-09-17 04:17:01,Flood Damage,GAR032,Bangalore
CLM1389,POL041,CUST048,14,242646.29999999996,160924.90759767062,2024-01-20 21:56:08,2024-01-23 21:56:08,Minor Accident,GAR038,Madurai
CLM1390,POL275,CUST406,11,322741.35,229177.4619173626,2024-08-02 21:22:45,2024-08-08 21:22:45,Minor Accident,GAR050,Madurai
CLM1391,POL106,CUST610,11,255212.09999999998,172105.27068460255,2024-05-16 13:24:36,2024-05-20 13:24:36,Minor Accident,GAR011,Bangalore
CLM1392,POL110,CUST220,0,691061.0,656677.1787350548,2024-11-23 14:02:54,2024-12-02 14:02:54,Minor Accident,GAR033,Bangalore
CLM1393,POL097,CUST442,14,203690.69999999995,148122.66380987212,2023-05-06 21:20:39,2023-05-08 21:20:39,Theft,GAR046,Madurai
CLM1394,POL205,CUST411,9,546195.1000000001,180563.0081315522,2024-06-06 03:26:26,2024-06-06 03:26:26,Fire,GAR016,Bangalore
CLM1395,POL335,CUST267,14,292413.8999999999,222456.72757091362,2023-01-01 13:48:52,2023-01-03 13:48:52,Theft,GAR012,Madurai
CLM1396,POL007,CUST059,7,233478.04999999996,135758.88228014924,2024-01-16 22:37:26,2024-01-17 22:37:26,Major Accident,GAR022,Chennai
CLM1397,POL071,CUST168,7,315041.99999999994,222588.0449209113,2023-03-10 22:59:29,2023-03-12 22:59:29,Theft,GAR043,Bangalore
CLM1398,POL007,CUST230,4,736942.4,478053.7777495438,2023-01-10 02:29:16,2023-01-11 02:29:16,Flood Damage,GAR011,Bangalore
CLM1399,POL141,CUST043,10,294711.0,162746.85588530303,2023-05-05 01:14:15,2023-05-05 01:14:15,Theft,GAR029,Madurai
CLM1400,POL146,CUST537,1,690296.6,447390.0521519524,2023-12-07 10:05:35,2023-12-13 10:05:35,Major Accident,GAR039,Coimbatore
CLM1401,POL341,CUST329,7,363749.1,115324.54735497168,2024-08-06 04:13:40,2024-08-11 04:13:40,Theft,GAR019,Madurai
CLM1402,POL018,CUST421,4,612270.4,406158.28995406517,2023-08-15 06:29:36,2023-08-20 06:29:36,Minor Accident,GAR010,Coimbatore
CLM1403,POL145,CUST395,5,495383.25,182500.46487137172,2023-04-30 09:11:21,2023-05-01 09:11:21,Theft,GAR011,Bangalore
CLM1404,POL266,CUST044,8,339045.6,291328.3701526625,2023-04-22 13:48:03,2023-04-22 13:48:03,Theft,GAR010,Coimbatore
CLM1405,POL210,CUST698,5,482534.25,195802.00528262564,2024-02-28 02:37:48,2024-02-29 02:37:48,Fire,GAR017,Coimbatore
CLM1406,POL301,CUST709,10,360358.0,267650.4482717748,2024-06-26 16:17:56,2024-06-26 16:17:56,Minor Accident,GAR011,Bangalore
CLM1407,POL280,CUST283,10,348178.5,240563.95461999928,2023-06-23 13:22:33,2023-06-23 13:22:33,Major Accident,GAR006,Bangalore
CLM1408,POL269,CUST684,3,454750.0,151857.55321089327,2024-03-29 04:04:28,2024-03-31 04:04:28,Self Accident,GAR024,Bangalore
CLM1409,POL163,CUST014,12,121493.19999999997,112609.45663645047,2024-09-27 22:12:15,2024-10-03 22:12:15,Minor Accident,GAR032,Bangalore
CLM1410,POL017,CUST653,14,200411.39999999997,62320.83421447033,2023-04-11 20:46:35,2023-04-18 20:46:35,Theft,GAR049,Chennai
CLM1411,POL091,CUST574,4,634100.0,235268.21836489195,2023-02-24 04:13:41,2023-02-24 04:13:41,Major Accident,GAR046,Madurai
CLM1412,POL221,CUST621,8,206038.8,93174.42358315775,2023-01-18 22:13:32,2023-01-18 22:13:32,Self Accident,GAR036,Bangalore
CLM1413,POL094,CUST570,5,226496.25,155987.19719461602,2024-05-01 14:26:15,2024-05-06 14:26:15,Major Accident,GAR010,Coimbatore
CLM1414,POL161,CUST467,5,322159.5,249730.9165944479,2023-02-19 19:59:19,2023-02-23 19:59:19,Self Accident,GAR003,Chennai
CLM1415,POL131,CUST783,2,351762.3,300849.50039759005,2023-04-08 23:59:23,2023-04-10 23:59:23,Fire,GAR020,Chennai
CLM1416,POL005,CUST338,14,212615.99999999994,172939.1839478082,2023-08-17 01:21:21,2023-08-25 01:21:21,Minor Accident,GAR034,Chennai
CLM1417,POL072,CUST706,1,478457.05,178956.72089381897,2024-08-29 19:54:53,2024-09-07 19:54:53,Major Accident,GAR043,Bangalore
CLM1418,POL283,CUST725,3,564857.2999999999,186870.5797270594,2024-12-26 22:06:59,2024-12-30 22:06:59,Minor Accident,GAR040,Coimbatore
CLM1419,POL010,CUST736,0,994996.0,974671.7098828448,2024-05-07 07:40:42,2024-05-12 07:40:42,Fire,GAR042,Bangalore
CLM1420,POL163,CUST308,12,156620.39999999997,153974.20520789374,2024-05-05 08:02:18,2024-05-05 08:02:18,Theft,GAR018,Chennai
CLM1421,POL137,CUST303,4,698399.2000000001,355005.13185018016,2024-06-06 15:39:41,2024-06-11 15:39:41,Fire,GAR035,Coimbatore
CLM1422,POL197,CUST186,11,323310.14999999997,177620.15290207302,2024-07-20 00:56:17,2024-07-23 00:56:17,Major Accident,GAR025,Bangalore
CLM1423,POL070,CUST783,1,676715.4,280445.629735493,2024-12-22 11:58:04,2024-12-22 11:58:04,Flood Damage,GAR042,Bangalore
CLM1424,POL043,CUST728,12,135197.59999999998,65883.58764564709,2023-01-28 19:56:39,2023-01-31 19:56:39,Flood Damage,GAR017,Coimbatore
CLM1425,POL112,CUST435,14,292947.8999999999,280218.31284437526,2023-04-26 19:32:26,2023-05-01 19:32:26,Minor Accident,GAR046,Madurai
CLM1426,POL016,CUST306,1,786887.85,720031.4377178194,2024-08-12 13:34:33,2024-08-14 13:34:33,Fire,GAR049,Chennai
CLM1427,POL278,CUST065,13,151477.9,146494.38624121822,2024-05-18 12:53:12,2024-05-20 12:53:12,Minor Accident,GAR041,Madurai
CLM1428,POL247,CUST429,10,476254.0,472113.8207700131,2024-05-28 04:38:19,2024-05-29 04:38:19,Fire,GAR049,Chennai
CLM1429,POL367,CUST236,14,297245.99999999994,242269.70694879757,2023-02-21 16:17:15,2023-02-27 16:17:15,Minor Accident,GAR018,Chennai
CLM1430,POL062,CUST663,2,565546.5,375367.5051974639,2023-12-18 19:24:30,2023-12-19 19:24:30,Flood Damage,GAR039,Coimbatore
CLM1431,POL043,CUST567,11,157197.59999999998,92833.29780606937,2024-01-18 02:48:15,2024-01-23 02:48:15,Minor Accident,GAR022,Chennai
CLM1432,POL122,CUST578,2,392434.2,355842.2316665068,2023-06-17 23:40:14,2023-06-23 23:40:14,Minor Accident,GAR035,Coimbatore
CLM1433,POL221,CUST246,9,455571.05000000005,220116.5844221452,2023-08-01 20:31:40,2023-08-09 20:31:40,Minor Accident,GAR021,Chennai
CLM1434,POL315,CUST471,0,534680.0,480885.17342361936,2024-08-26 13:24:23,2024-09-02 13:24:23,Minor Accident,GAR031,Coimbatore
CLM1435,POL179,CUST294,0,717847.0,487365.39768310805,2024-07-29 00:56:54,2024-08-06 00:56:54,Self Accident,GAR027,Coimbatore
CLM1436,POL004,CUST376,7,553883.85,373482.91309129255,2023-02-28 19:13:36,2023-03-07 19:13:36,Fire,GAR017,Coimbatore
CLM1437,POL061,CUST182,4,705094.4,326044.57342568063,2024-05-05 00:51:58,2024-05-08 00:51:58,Flood Damage,GAR041,Madurai
CLM1438,POL137,CUST767,7,467688.64999999997,366421.2802660878,2024-08-24 12:05:11,2024-09-01 12:05:11,Minor Accident,GAR024,Bangalore
CLM1439,POL285,CUST178,2,738322.2000000001,375571.0466076841,2023-12-22 03:04:12,2023-12-22 03:04:12,Minor Accident,GAR012,Madurai
CLM1440,POL303,CUST318,3,731696.15,505089.33065835584,2023-11-22 01:23:22,2023-11-28 01:23:22,Flood Damage,GAR005,Coimbatore
CLM1441,POL319,CUST365,5,513408.75,217105.12359407014,2024-12-06 07:58:25,2024-12-08 07:58:25,Major Accident,GAR048,Coimbatore
CLM1442,POL258,CUST718,6,234167.49999999997,207932.84403809273,2023-05-24 22:58:32,2023-05-25 22:58:32,Minor Accident,GAR003,Chennai
CLM1443,POL325,CUST757,0,694026.0,412824.82662978204,2024-03-26 01:28:11,2024-03-28 01:28:11,Minor Accident,GAR006,Bangalore
CLM1444,POL290,CUST596,7,611696.1499999999,428394.10075430694,2023-10-15 13:16:34,2023-10-24 13:16:34,Fire,GAR009,Chennai
CLM1445,POL259,CUST155,4,634135.2000000001,267598.9631293878,2023-07-13 13:59:38,2023-07-17 13:59:38,Flood Damage,GAR013,Chennai
CLM1446,POL329,CUST718,8,297814.2,119220.31886440072,2023-03-25 19:56:24,2023-04-03 19:56:24,Major Accident,GAR025,Bangalore
CLM1447,POL372,CUST107,12,312203.99999999994,245474.73130798407,2024-08-06 21:18:01,2024-08-11 21:18:01,Fire,GAR022,Chennai
CLM1448,POL247,CUST711,2,797965.2000000001,659155.5039884837,2023-03-12 12:35:45,2023-03-18 12:35:45,Major Accident,GAR022,Chennai
CLM1449,POL112,CUST525,2,536485.5,356530.4312137452,2023-10-15 09:28:02,2023-10-17 09:28:02,Major Accident,GAR013,Chennai
CLM1450,POL145,CUST132,7,407467.44999999995,174622.69076497975,2024-05-31 10:17:44,2024-06-07 10:17:44,Theft,GAR013,Chennai
CLM1451,POL135,CUST409,7,221511.54999999996,142848.81310851747,2024-10-12 06:56:44,2024-10-15 06:56:44,Major Accident,GAR005,Coimbatore
CLM1452,POL129,CUST628,7,380836.29999999993,301562.1128413339,2024-05-22 06:24:01,2024-05-29 06:24:01,Major Accident,GAR022,Chennai
CLM1453,POL279,CUST774,0,986953.0,513724.0238446468,2024-06-27 15:32:16,2024-07-01 15:32:16,Theft,GAR039,Coimbatore
CLM1454,POL316,CUST747,5,231296.25,123389.58117121547,2024-10-26 16:18:18,2024-11-04 16:18:18,Minor Accident,GAR017,Coimbatore
CLM1455,POL095,CUST128,4,771271.2000000001,354189.14644324983,2023-09-09 06:47:47,2023-09-10 06:47:47,Theft,GAR013,Chennai
CLM1456,POL129,CUST617,14,231733.49999999994,201323.06446218508,2023-01-21 19:53:16,2023-01-22 19:53:16,Theft,GAR026,Bangalore
CLM1457,POL135,CUST255,3,821547.95,807117.6687138906,2024-03-21 17:04:33,2024-03-21 17:04:33,Self Accident,GAR010,Coimbatore
CLM1458,POL252,CUST401,8,435991.8,394398.06341970497,2023-08-14 00:42:44,2023-08-15 00:42:44,Major Accident,GAR003,Chennai
CLM1459,POL352,CUST002,7,212483.69999999998,171322.87725574052,2023-08-30 20:57:35,2023-09-06 20:57:35,Theft,GAR026,Bangalore
CLM1460,POL349,CUST116,10,309516.0,93504.86615793362,2024-04-20 08:27:18,2024-04-21 08:27:18,Minor Accident,GAR001,Coimbatore
CLM1461,POL145,CUST341,11,358831.8,221336.40513703765,2023-04-11 07:56:48,2023-04-11 07:56:48,Flood Damage,GAR008,Bangalore
CLM1462,POL321,CUST384,6,657089.2999999999,281383.88917420985,2023-08-15 11:48:35,2023-08-15 11:48:35,Minor Accident,GAR021,Chennai
CLM1463,POL323,CUST627,11,191132.09999999998,57528.800341732946,2023-09-30 16:35:07,2023-10-05 16:35:07,Major Accident,GAR029,Madurai
CLM1464,POL224,CUST457,14,239429.09999999995,141177.69102562885,2023-03-09 00:11:24,2023-03-18 00:11:24,Major Accident,GAR005,Coimbatore
CLM1465,POL218,CUST547,5,642471.0,401234.52587207983,2023-08-28 18:28:29,2023-08-30 18:28:29,Minor Accident,GAR002,Madurai
CLM1466,POL180,CUST789,3,556563.85,555390.993653355,2023-07-06 12:31:00,2023-07-10 12:31:00,Theft,GAR037,Bangalore
CLM1467,POL267,CUST782,4,459845.60000000003,300559.5039316942,2024-01-25 20:17:40,2024-01-26 20:17:40,Major Accident,GAR013,Chennai
CLM1468,POL367,CUST510,7,529234.5499999999,520332.4386669341,2023-01-02 02:35:50,2023-01-11 02:35:50,Minor Accident,GAR046,Madurai
CLM1469,POL312,CUST091,3,431881.6,160736.52995025483,2023-11-29 04:58:19,2023-11-30 04:58:19,Major Accident,GAR041,Madurai
CLM1470,POL366,CUST580,7,213466.49999999997,79328.28742920166,2023-03-13 01:49:51,2023-03-14 01:49:51,Minor Accident,GAR016,Bangalore
CLM1471,POL239,CUST468,11,179741.69999999998,151564.73835424718,2023-03-11 23:29:29,2023-03-16 23:29:29,Theft,GAR001,Coimbatore
CLM1472,POL071,CUST741,6,468730.49999999994,275238.9638225788,2024-11-24 00:07:13,2024-11-25 00:07:13,Minor Accident,GAR003,Chennai
CLM1473,POL147,CUST034,12,277336.39999999997,182068.17256328036,2024-03-07 03:35:54,2024-03-11 03:35:54,Minor Accident,GAR044,Chennai
CLM1474,POL074,CUST636,4,587656.0,537962.7024235167,2023-08-23 04:52:34,2023-08-29 04:52:34,Major Accident,GAR049,Chennai
CLM1475,POL154,CUST164,9,391684.7,278492.09951306623,2024-02-09 08:23:42,2024-02-10 08:23:42,Minor Accident,GAR008,Bangalore
CLM1476,POL275,CUST144,4,589471.2000000001,518237.30573886086,2023-12-27 18:16:20,2023-12-29 18:16:20,Minor Accident,GAR050,Madurai
CLM1477,POL217,CUST025,4,798754.4,536462.1913505783,2023-08-11 18:50:00,2023-08-20 18:50:00,Theft,GAR013,Chennai
CLM1478,POL322,CUST490,13,207617.9,113703.19558836028,2024-01-06 15:12:49,2024-01-12 15:12:49,Major Accident,GAR020,Chennai
CLM1479,POL332,CUST690,0,633298.0,559059.2907672666,2024-06-19 04:13:50,2024-06-26 04:13:50,Minor Accident,GAR032,Bangalore
CLM1480,POL226,CUST127,13,136471.3,68825.2278241756,2024-12-29 13:50:59,2025-01-03 13:50:59,Flood Damage,GAR042,Bangalore
CLM1481,POL020,CUST784,8,313590.6,103212.8192449319,2023-04-09 05:02:16,2023-04-14 05:02:16,Flood Damage,GAR044,Chennai
CLM1482,POL023,CUST082,5,562030.5,302310.6126375963,2023-04-18 12:13:12,2023-04-18 12:13:12,Minor Accident,GAR025,Bangalore
CLM1483,POL016,CUST219,11,422065.79999999993,312642.4551078169,2024-02-07 18:42:51,2024-02-14 18:42:51,Major Accident,GAR011,Bangalore
CLM1484,POL394,CUST709,10,309663.5,110140.69538215894,2023-10-07 17:32:40,2023-10-10 17:32:40,Flood Damage,GAR010,Coimbatore
CLM1485,POL133,CUST322,11,399714.3,185517.1224296315,2024-06-30 03:17:25,2024-07-06 03:17:25,Minor Accident,GAR005,Coimbatore
CLM1486,POL187,CUST562,0,807539.0,248903.15093459323,2024-11-05 08:29:59,2024-11-13 08:29:59,Theft,GAR015,Chennai
CLM1487,POL256,CUST750,0,850227.0,752599.5734831573,2023-09-08 04:48:56,2023-09-16 04:48:56,Theft,GAR050,Madurai
CLM1488,POL027,CUST094,13,262083.49999999997,239925.2387384976,2023-01-26 23:11:59,2023-02-01 23:11:59,Minor Accident,GAR026,Bangalore
CLM1489,POL361,CUST661,8,234358.19999999998,198555.04280436566,2024-07-26 17:20:54,2024-08-04 17:20:54,Self Accident,GAR029,Madurai
CLM1490,POL222,CUST555,6,235299.4,161582.8899761767,2023-05-27 22:08:54,2023-05-27 22:08:54,Major Accident,GAR030,Madurai
CLM1491,POL374,CUST384,3,287004.2,210064.73655908182,2023-07-21 03:15:54,2023-07-21 03:15:54,Theft,GAR045,Madurai
CLM1492,POL044,CUST298,12,197935.19999999995,98153.5574801955,2023-05-25 11:54:56,2023-05-27 11:54:56,Minor Accident,GAR028,Chennai
